"gamma","etrain","etest"
1.38038426460289e-05,24.5033112582781,26.865671641791
1.41253754462276e-05,24.5033112582781,26.865671641791
1.44543977074593e-05,24.5033112582781,26.3681592039801
1.47910838816821e-05,24.5033112582781,26.3681592039801
1.51356124843621e-05,24.5033112582781,26.3681592039801
1.54881661891248e-05,24.5033112582781,26.3681592039801
1.58489319246111e-05,24.5033112582781,25.8706467661692
1.62181009735893e-05,23.841059602649,25.8706467661692
1.65958690743756e-05,24.5033112582781,26.3681592039801
1.69824365246175e-05,24.5033112582781,26.865671641791
1.73780082874938e-05,23.841059602649,26.865671641791
1.77827941003892e-05,23.841059602649,26.865671641791
1.81970085860998e-05,23.841059602649,26.865671641791
1.86208713666287e-05,23.1788079470199,26.865671641791
1.90546071796325e-05,23.1788079470199,26.865671641791
1.94984459975805e-05,22.5165562913907,26.3681592039801
1.99526231496888e-05,21.8543046357616,26.3681592039801
2.04173794466953e-05,22.5165562913907,26.3681592039801
2.08929613085404e-05,22.5165562913907,26.3681592039801
2.13796208950223e-05,22.5165562913907,26.3681592039801
2.18776162394955e-05,21.8543046357616,26.3681592039801
2.23872113856834e-05,21.8543046357616,25.8706467661692
2.29086765276777e-05,21.8543046357616,25.8706467661692
2.34422881531992e-05,21.1920529801325,25.8706467661692
2.39883291901949e-05,21.1920529801325,25.8706467661692
2.45470891568503e-05,21.1920529801325,25.8706467661692
2.51188643150958e-05,21.1920529801325,25.8706467661692
2.57039578276886e-05,21.1920529801325,25.8706467661692
2.63026799189538e-05,21.1920529801325,25.8706467661692
2.69153480392691e-05,21.1920529801325,25.8706467661692
2.75422870333816e-05,21.1920529801325,25.8706467661692
2.81838293126445e-05,21.1920529801325,25.8706467661692
2.88403150312661e-05,21.1920529801325,24.8756218905473
2.95120922666638e-05,21.1920529801325,24.3781094527363
3.01995172040202e-05,21.1920529801325,23.8805970149254
3.09029543251359e-05,21.1920529801325,23.8805970149254
3.16227766016838e-05,21.1920529801325,23.8805970149254
3.23593656929628e-05,21.1920529801325,23.8805970149254
3.31131121482591e-05,21.8543046357616,22.8855721393035
3.38844156139203e-05,21.8543046357616,22.8855721393035
3.46736850452532e-05,21.8543046357616,22.8855721393035
3.54813389233575e-05,21.8543046357616,22.3880597014925
3.63078054770102e-05,21.8543046357616,22.3880597014925
3.71535229097173e-05,21.1920529801325,22.3880597014925
3.80189396320561e-05,21.1920529801325,21.8905472636816
3.8904514499428e-05,21.1920529801325,20.8955223880597
3.98107170553497e-05,21.1920529801325,20.3980099502488
4.07380277804113e-05,21.1920529801325,20.3980099502488
4.16869383470336e-05,21.1920529801325,20.3980099502488
4.26579518801593e-05,19.8675496688742,20.3980099502488
4.36515832240167e-05,19.205298013245,19.4029850746269
4.46683592150963e-05,19.205298013245,18.9054726368159
4.57088189614875e-05,19.205298013245,18.407960199005
4.67735141287198e-05,17.8807947019868,17.910447761194
4.78630092322638e-05,17.8807947019868,16.4179104477612
4.89778819368446e-05,17.8807947019868,16.4179104477612
5.01187233627273e-05,17.8807947019868,16.4179104477612
5.12861383991365e-05,17.8807947019868,15.9203980099502
5.24807460249772e-05,17.8807947019868,15.9203980099502
5.37031796370253e-05,17.8807947019868,15.9203980099502
5.49540873857625e-05,17.8807947019868,15.4228855721393
5.62341325190349e-05,17.2185430463576,15.4228855721393
5.75439937337157e-05,17.2185430463576,15.4228855721393
5.88843655355588e-05,17.2185430463576,15.4228855721393
6.02559586074358e-05,17.2185430463576,14.9253731343284
6.16595001861482e-05,17.2185430463576,14.9253731343284
6.30957344480193e-05,17.2185430463576,14.4278606965174
6.45654229034656e-05,17.2185430463576,14.4278606965174
6.60693448007596e-05,17.2185430463576,14.4278606965174
6.76082975391982e-05,17.2185430463576,14.4278606965174
6.91830970918936e-05,17.2185430463576,13.9303482587065
7.07945784384137e-05,16.5562913907285,14.4278606965174
7.24435960074991e-05,16.5562913907285,14.4278606965174
7.41310241300918e-05,16.5562913907285,13.4328358208955
7.58577575029184e-05,16.5562913907285,13.4328358208955
7.76247116628693e-05,16.5562913907285,13.4328358208955
7.94328234724282e-05,16.5562913907285,13.4328358208955
8.12830516164099e-05,16.5562913907285,13.4328358208955
8.31763771102671e-05,16.5562913907285,13.4328358208955
8.51138038202376e-05,16.5562913907285,13.4328358208955
8.7096358995608e-05,15.8940397350993,13.4328358208955
8.91250938133746e-05,15.8940397350993,12.9353233830846
9.1201083935591e-05,15.8940397350993,12.9353233830846
9.3325430079699e-05,15.8940397350993,12.9353233830846
9.54992586021437e-05,15.8940397350993,13.4328358208955
9.77237220955811e-05,15.8940397350993,13.4328358208955
1e-04,15.8940397350993,13.4328358208955
0.000102329299228075,16.5562913907285,12.9353233830846
0.00010471285480509,16.5562913907285,12.4378109452736
0.000107151930523761,15.8940397350993,12.4378109452736
0.000109647819614319,15.8940397350993,12.4378109452736
0.000112201845430196,15.8940397350993,12.4378109452736
0.000114815362149688,15.8940397350993,11.4427860696517
0.000117489755493953,15.8940397350993,11.4427860696517
0.000120226443461741,15.8940397350993,11.4427860696517
0.000123026877081238,15.8940397350993,11.4427860696517
0.000125892541179417,15.8940397350993,10.9452736318408
0.000128824955169313,15.8940397350993,10.9452736318408
0.000131825673855641,15.8940397350993,10.9452736318408
0.000134896288259165,15.8940397350993,10.4477611940299
0.000138038426460289,15.8940397350993,10.4477611940299
0.000141253754462275,15.8940397350993,10.4477611940299
0.000144543977074593,15.8940397350993,10.4477611940299
0.000147910838816821,15.8940397350993,10.4477611940299
0.000151356124843621,15.8940397350993,9.9502487562189
0.000154881661891248,15.8940397350993,9.9502487562189
0.000158489319246111,15.2317880794702,9.45273631840796
0.000162181009735893,15.2317880794702,9.9502487562189
0.000165958690743756,15.2317880794702,10.4477611940299
0.000169824365246174,15.2317880794702,10.4477611940299
0.000173780082874938,15.2317880794702,10.4477611940299
0.000177827941003892,16.5562913907285,10.9452736318408
0.000181970085860998,16.5562913907285,10.9452736318408
0.000186208713666287,16.5562913907285,10.9452736318408
0.000190546071796325,16.5562913907285,10.9452736318408
0.000194984459975805,16.5562913907285,10.9452736318408
0.000199526231496888,15.8940397350993,10.9452736318408
0.000204173794466953,16.5562913907285,10.9452736318408
0.000208929613085404,15.8940397350993,10.9452736318408
0.000213796208950223,15.8940397350993,10.9452736318408
0.000218776162394955,15.8940397350993,10.9452736318408
0.000223872113856834,15.8940397350993,10.9452736318408
0.000229086765276777,15.8940397350993,10.9452736318408
0.000234422881531992,15.8940397350993,11.4427860696517
0.000239883291901949,15.8940397350993,11.4427860696517
0.000245470891568503,15.8940397350993,11.4427860696517
0.000251188643150958,15.8940397350993,11.4427860696517
0.000257039578276886,15.8940397350993,11.4427860696517
0.000263026799189538,15.8940397350993,11.9402985074627
0.000269153480392692,15.8940397350993,12.4378109452736
0.000275422870333817,15.8940397350993,12.4378109452736
0.000281838293126446,15.2317880794702,12.4378109452736
0.000288403150312661,15.2317880794702,12.4378109452736
0.000295120922666639,15.2317880794702,12.4378109452736
0.000301995172040202,15.2317880794702,12.9353233830846
0.000309029543251359,14.5695364238411,11.9402985074627
0.000316227766016838,13.9072847682119,11.4427860696517
0.000323593656929628,13.9072847682119,11.4427860696517
0.000331131121482591,13.9072847682119,11.4427860696517
0.000338844156139203,13.9072847682119,11.4427860696517
0.000346736850452532,13.9072847682119,11.4427860696517
0.000354813389233576,13.9072847682119,11.4427860696517
0.000363078054770101,13.9072847682119,11.4427860696517
0.000371535229097172,13.9072847682119,10.9452736318408
0.000380189396320561,13.9072847682119,10.4477611940299
0.00038904514499428,13.9072847682119,10.4477611940299
0.000398107170553497,13.9072847682119,9.9502487562189
0.000407380277804113,13.9072847682119,9.9502487562189
0.000416869383470336,13.9072847682119,9.9502487562189
0.000426579518801593,12.5827814569536,9.9502487562189
0.000436515832240166,12.5827814569536,9.9502487562189
0.000446683592150963,12.5827814569536,9.9502487562189
0.000457088189614875,12.5827814569536,9.9502487562189
0.000467735141287198,12.5827814569536,9.9502487562189
0.000478630092322639,12.5827814569536,9.45273631840796
0.000489778819368446,12.5827814569536,9.45273631840796
0.000501187233627273,12.5827814569536,9.45273631840796
0.000512861383991365,11.9205298013245,9.45273631840796
0.000524807460249773,11.9205298013245,9.45273631840796
0.000537031796370253,11.9205298013245,8.95522388059701
0.000549540873857625,11.9205298013245,8.45771144278607
0.000562341325190349,11.2582781456954,7.96019900497512
0.000575439937337157,11.2582781456954,7.46268656716418
0.000588843655355589,11.2582781456954,7.46268656716418
0.000602559586074358,11.2582781456954,7.46268656716418
0.000616595001861482,11.2582781456954,7.46268656716418
0.000630957344480194,11.2582781456954,7.46268656716418
0.000645654229034656,11.2582781456954,6.96517412935323
0.000660693448007596,11.2582781456954,6.96517412935323
0.000676082975391982,11.2582781456954,6.96517412935323
0.000691830970918936,10.5960264900662,6.96517412935323
0.000707945784384138,9.27152317880795,6.96517412935323
0.00072443596007499,8.60927152317881,6.96517412935323
0.000741310241300918,9.27152317880795,6.96517412935323
0.000758577575029184,9.27152317880795,6.96517412935323
0.000776247116628692,9.27152317880795,6.46766169154229
0.000794328234724281,9.27152317880795,6.46766169154229
0.000812830516164099,9.27152317880795,6.46766169154229
0.000831763771102671,8.60927152317881,6.46766169154229
0.000851138038202377,8.60927152317881,6.96517412935323
0.000870963589956081,7.28476821192053,6.96517412935323
0.000891250938133746,7.28476821192053,6.46766169154229
0.00091201083935591,7.28476821192053,5.97014925373134
0.000933254300796991,6.62251655629139,5.97014925373134
0.000954992586021436,6.62251655629139,6.46766169154229
0.000977237220955811,6.62251655629139,6.46766169154229
0.001,6.62251655629139,6.46766169154229
0.00102329299228075,6.62251655629139,7.46268656716418
0.0010471285480509,6.62251655629139,7.96019900497512
0.00107151930523761,5.29801324503311,7.96019900497512
0.00109647819614319,5.29801324503311,7.96019900497512
0.00112201845430196,4.63576158940397,7.96019900497512
0.00114815362149688,4.63576158940397,7.96019900497512
0.00117489755493953,4.63576158940397,7.96019900497512
0.00120226443461741,3.97350993377483,8.45771144278607
0.00123026877081238,3.97350993377483,8.45771144278607
0.00125892541179417,3.97350993377483,8.45771144278607
0.00128824955169313,3.97350993377483,8.45771144278607
0.00131825673855641,3.97350993377483,8.45771144278607
0.00134896288259165,3.97350993377483,8.95522388059701
0.00138038426460289,3.97350993377483,8.95522388059701
0.00141253754462275,3.97350993377483,8.95522388059701
0.00144543977074593,3.97350993377483,8.95522388059701
0.00147910838816821,3.97350993377483,9.45273631840796
0.00151356124843621,3.97350993377483,9.45273631840796
0.00154881661891248,3.97350993377483,9.45273631840796
0.00158489319246111,3.97350993377483,10.4477611940299
0.00162181009735893,3.97350993377483,10.4477611940299
0.00165958690743756,3.97350993377483,10.4477611940299
0.00169824365246174,3.97350993377483,10.4477611940299
0.00173780082874938,3.97350993377483,9.9502487562189
0.00177827941003892,3.97350993377483,9.9502487562189
0.00181970085860998,3.97350993377483,9.9502487562189
0.00186208713666287,3.97350993377483,10.4477611940299
0.00190546071796325,3.97350993377483,9.45273631840796
0.00194984459975805,3.97350993377483,9.45273631840796
0.00199526231496888,3.97350993377483,9.45273631840796
0.00204173794466953,3.3112582781457,9.45273631840796
0.00208929613085404,3.3112582781457,9.45273631840796
0.00213796208950223,3.3112582781457,9.45273631840796
0.00218776162394955,3.3112582781457,9.45273631840796
0.00223872113856834,3.3112582781457,9.45273631840796
0.00229086765276777,3.3112582781457,9.45273631840796
0.00234422881531992,3.3112582781457,9.45273631840796
0.00239883291901949,3.3112582781457,9.45273631840796
0.00245470891568503,3.3112582781457,9.45273631840796
0.00251188643150958,3.3112582781457,9.45273631840796
0.00257039578276886,3.3112582781457,9.9502487562189
0.00263026799189538,3.3112582781457,9.9502487562189
0.00269153480392692,3.3112582781457,9.9502487562189
0.00275422870333817,3.3112582781457,9.9502487562189
0.00281838293126445,3.3112582781457,9.9502487562189
0.00288403150312661,3.3112582781457,9.9502487562189
0.00295120922666639,3.3112582781457,9.9502487562189
0.00301995172040202,3.3112582781457,9.45273631840796
0.00309029543251359,3.3112582781457,9.45273631840796
0.00316227766016838,3.3112582781457,9.45273631840796
0.00323593656929628,3.3112582781457,9.45273631840796
0.00331131121482591,3.3112582781457,9.45273631840796
0.00338844156139203,3.3112582781457,9.45273631840796
0.00346736850452532,3.3112582781457,8.45771144278607
0.00354813389233576,2.64900662251656,8.45771144278607
0.00363078054770101,2.64900662251656,8.95522388059701
0.00371535229097173,2.64900662251656,8.95522388059701
0.00380189396320561,1.98675496688742,8.95522388059701
0.0038904514499428,1.98675496688742,8.95522388059701
0.00398107170553497,1.98675496688742,8.95522388059701
0.00407380277804113,1.98675496688742,8.45771144278607
0.00416869383470336,1.98675496688742,8.45771144278607
0.00426579518801593,1.98675496688742,7.96019900497512
0.00436515832240166,1.98675496688742,7.96019900497512
0.00446683592150963,1.98675496688742,7.96019900497512
0.00457088189614875,1.98675496688742,8.45771144278607
0.00467735141287198,1.98675496688742,8.45771144278607
0.00478630092322639,1.98675496688742,8.45771144278607
0.00489778819368446,1.98675496688742,8.45771144278607
0.00501187233627272,1.98675496688742,8.45771144278607
0.00512861383991365,1.98675496688742,8.45771144278607
0.00524807460249773,1.98675496688742,8.45771144278607
0.00537031796370253,1.98675496688742,8.45771144278607
0.00549540873857625,1.98675496688742,8.45771144278607
0.00562341325190349,1.98675496688742,8.45771144278607
0.00575439937337157,1.98675496688742,8.45771144278607
0.00588843655355589,1.98675496688742,8.45771144278607
0.00602559586074358,1.98675496688742,8.45771144278607
0.00616595001861482,1.98675496688742,8.45771144278607
0.00630957344480194,1.98675496688742,7.96019900497512
0.00645654229034656,1.98675496688742,7.96019900497512
0.00660693448007596,1.98675496688742,7.46268656716418
0.00676082975391982,1.32450331125828,7.46268656716418
0.00691830970918936,1.32450331125828,6.46766169154229
0.00707945784384138,1.32450331125828,6.46766169154229
0.0072443596007499,1.32450331125828,6.46766169154229
0.00741310241300918,1.32450331125828,6.46766169154229
0.00758577575029184,1.32450331125828,6.96517412935323
0.00776247116628692,0.662251655629139,6.96517412935323
0.00794328234724281,0.662251655629139,6.96517412935323
0.00812830516164099,0.662251655629139,6.96517412935323
0.00831763771102671,0.662251655629139,6.96517412935323
0.00851138038202377,0.662251655629139,7.46268656716418
0.0087096358995608,0.662251655629139,7.96019900497512
0.00891250938133746,0.662251655629139,7.96019900497512
0.0091201083935591,0.662251655629139,7.96019900497512
0.00933254300796992,0.662251655629139,7.96019900497512
0.00954992586021436,0.662251655629139,7.96019900497512
0.00977237220955811,0.662251655629139,8.45771144278607
0.01,0.662251655629139,8.45771144278607
0.0102329299228075,0.662251655629139,8.45771144278607
0.010471285480509,0.662251655629139,9.9502487562189
0.0107151930523761,0.662251655629139,9.9502487562189
0.0109647819614319,0.662251655629139,10.4477611940299
0.0112201845430196,0.662251655629139,10.9452736318408
0.0114815362149688,0.662251655629139,10.9452736318408
0.0117489755493953,0.662251655629139,10.9452736318408
0.0120226443461741,0.662251655629139,11.4427860696517
0.0123026877081238,0.662251655629139,11.4427860696517
0.0125892541179417,0.662251655629139,11.4427860696517
0.0128824955169313,0.662251655629139,11.4427860696517
0.0131825673855641,0.662251655629139,11.4427860696517
0.0134896288259165,0.662251655629139,11.4427860696517
0.0138038426460288,0.662251655629139,11.9402985074627
0.0141253754462276,0.662251655629139,11.9402985074627
0.0144543977074593,0.662251655629139,11.9402985074627
0.0147910838816821,0.662251655629139,11.9402985074627
0.0151356124843621,0.662251655629139,11.9402985074627
0.0154881661891248,0.662251655629139,12.4378109452736
0.0158489319246111,0.662251655629139,12.4378109452736
0.0162181009735893,0.662251655629139,11.9402985074627
0.0165958690743756,0.662251655629139,11.4427860696517
0.0169824365246175,0.662251655629139,11.4427860696517
0.0173780082874938,0.662251655629139,11.4427860696517
0.0177827941003892,0.662251655629139,10.9452736318408
0.0181970085860998,0.662251655629139,10.9452736318408
0.0186208713666287,0.662251655629139,10.9452736318408
0.0190546071796325,0.662251655629139,10.9452736318408
0.0194984459975805,0.662251655629139,10.9452736318408
0.0199526231496888,0.662251655629139,10.9452736318408
0.0204173794466953,0.662251655629139,10.9452736318408
0.0208929613085404,0.662251655629139,10.9452736318408
0.0213796208950223,0.662251655629139,10.9452736318408
0.0218776162394955,0.662251655629139,11.9402985074627
0.0223872113856834,0.662251655629139,11.9402985074627
0.0229086765276777,0.662251655629139,11.9402985074627
0.0234422881531992,0.662251655629139,11.9402985074627
0.0239883291901949,0.662251655629139,11.9402985074627
0.0245470891568503,0.662251655629139,11.9402985074627
0.0251188643150958,0.662251655629139,12.4378109452736
0.0257039578276886,0.662251655629139,12.4378109452736
0.0263026799189538,0.662251655629139,12.4378109452736
0.0269153480392691,0.662251655629139,12.9353233830846
0.0275422870333817,0.662251655629139,12.9353233830846
0.0281838293126445,0.662251655629139,12.9353233830846
0.0288403150312661,0.662251655629139,12.9353233830846
0.0295120922666638,0.662251655629139,12.4378109452736
0.0301995172040202,0,12.9353233830846
0.0309029543251359,0,13.9303482587065
0.0316227766016838,0,13.9303482587065
0.0323593656929628,0,13.4328358208955
0.0331131121482591,0,13.4328358208955
0.0338844156139203,0,13.4328358208955
0.0346736850452532,0,12.9353233830846
0.0354813389233575,0,12.9353233830846
0.0363078054770102,0,13.4328358208955
0.0371535229097173,0,13.4328358208955
0.0380189396320561,0,13.4328358208955
0.038904514499428,0,13.4328358208955
0.0398107170553498,0,13.4328358208955
0.0407380277804113,0,13.9303482587065
0.0416869383470335,0,15.4228855721393
0.0426579518801593,0,15.4228855721393
0.0436515832240166,0,15.4228855721393
0.0446683592150963,0,15.4228855721393
0.0457088189614875,0,15.4228855721393
0.0467735141287198,0,15.4228855721393
0.0478630092322638,0,15.4228855721393
0.0489778819368447,0,15.4228855721393
0.0501187233627272,0,15.4228855721393
0.0512861383991365,0,15.4228855721393
0.0524807460249772,0,15.4228855721393
0.0537031796370253,0,15.4228855721393
0.0549540873857625,0,15.4228855721393
0.0562341325190349,0,15.9203980099502
0.0575439937337157,0,15.9203980099502
0.058884365535559,0,15.9203980099502
0.0602559586074358,0,15.9203980099502
0.0616595001861482,0,15.9203980099502
0.0630957344480193,0,15.9203980099502
0.0645654229034656,0,15.9203980099502
0.0660693448007596,0,15.9203980099502
0.0676082975391982,0,15.9203980099502
0.0691830970918936,0,15.9203980099502
0.0707945784384139,0,15.9203980099502
0.0724435960074991,0,15.4228855721393
0.0741310241300918,0,15.4228855721393
0.0758577575029184,0,15.9203980099502
0.0776247116628691,0,16.4179104477612
0.0794328234724282,0,16.4179104477612
0.0812830516164099,0,16.4179104477612
0.0831763771102671,0,16.9154228855721
0.0851138038202376,0,16.9154228855721
0.0870963589956081,0,16.9154228855721
0.0891250938133746,0,18.407960199005
0.091201083935591,0,19.4029850746269
0.0933254300796991,0,19.4029850746269
0.0954992586021437,0,19.9004975124378
0.0977237220955811,0,20.3980099502488
0.1,0,20.3980099502488
0.102329299228075,0,20.8955223880597
0.10471285480509,0,20.3980099502488
0.107151930523761,0,20.8955223880597
0.109647819614319,0,19.9004975124378
0.112201845430196,0,19.9004975124378
0.114815362149688,0,20.3980099502488
0.117489755493953,0,20.3980099502488
0.120226443461741,0,20.3980099502488
0.123026877081238,0,20.8955223880597
0.125892541179417,0,22.3880597014925
0.128824955169313,0,22.8855721393035
0.131825673855641,0,23.3830845771144
0.134896288259165,0,23.8805970149254
0.138038426460288,0,24.3781094527363
0.141253754462276,0,24.3781094527363
0.144543977074593,0,24.8756218905473
0.147910838816821,0,24.8756218905473
0.151356124843621,0,24.8756218905473
0.154881661891248,0,25.3731343283582
0.158489319246111,0,25.8706467661692
0.162181009735893,0,25.8706467661692
0.165958690743756,0,26.3681592039801
0.169824365246175,0,26.3681592039801
0.173780082874938,0,26.865671641791
0.177827941003892,0,26.865671641791
0.181970085860998,0,27.363184079602
0.186208713666287,0,27.8606965174129
0.190546071796325,0,27.8606965174129
0.194984459975805,0,28.3582089552239
0.199526231496888,0,28.3582089552239
0.204173794466953,0,28.3582089552239
0.208929613085404,0,28.3582089552239
0.213796208950223,0,28.3582089552239
0.218776162394955,0,27.8606965174129
0.223872113856834,0,27.8606965174129
0.229086765276777,0,27.8606965174129
0.234422881531992,0,27.8606965174129
0.239883291901949,0,28.3582089552239
0.245470891568503,0,28.3582089552239
0.251188643150958,0,28.3582089552239
0.257039578276886,0,28.8557213930348
0.263026799189538,0,28.8557213930348
0.269153480392691,0,28.8557213930348
0.275422870333817,0,28.8557213930348
0.281838293126445,0,28.3582089552239
0.288403150312661,0,28.3582089552239
0.295120922666638,0,28.8557213930348
0.301995172040202,0,28.8557213930348
0.309029543251359,0,29.3532338308458
0.316227766016838,0,29.3532338308458
0.323593656929628,0,29.8507462686567
0.331131121482591,0,29.8507462686567
0.338844156139203,0,29.8507462686567
0.346736850452532,0,29.8507462686567
0.354813389233575,0,30.3482587064677
0.363078054770102,0,30.3482587064677
0.371535229097173,0,30.8457711442786
0.380189396320561,0,30.8457711442786
0.389045144994281,0,30.3482587064677
0.398107170553498,0,30.3482587064677
0.407380277804113,0,29.8507462686567
0.416869383470336,0,29.8507462686567
0.426579518801593,0,29.8507462686567
0.436515832240166,0,29.8507462686567
0.446683592150963,0,30.3482587064677
0.457088189614875,0,30.8457711442786
0.467735141287198,0,30.8457711442786
0.478630092322638,0,31.8407960199005
0.489778819368447,0,32.8358208955224
0.501187233627272,0,32.8358208955224
0.512861383991365,0,32.8358208955224
0.524807460249772,0,32.8358208955224
0.537031796370253,0,32.8358208955224
0.549540873857625,0,33.3333333333333
0.562341325190349,0,33.3333333333333
0.575439937337157,0,33.3333333333333
0.58884365535559,0,33.3333333333333
0.602559586074358,0,33.3333333333333
0.616595001861482,0,33.8308457711443
0.630957344480193,0,33.8308457711443
0.645654229034656,0,34.3283582089552
