 "fvals","trainerr","testerr"
 1452.06000855863,36.318407960199,32.4503311258278
 963.730714870692,45.273631840796,97.3509933774834
 857.323653179078,23.8805970149254,57.6158940397351
 839.994275460994,22.8855721393035,36.4238410596027
 1167.93658889021,31.3432835820896,35.0993377483444
 1024.92562174145,43.2835820895522,68.2119205298013
 1268.05172945351,32.3383084577114,25.8278145695364
 1064.58103874137,34.3283582089552,87.4172185430464
 1568.50992186243,37.8109452736318,98.6754966887417
 1051.93311805697,36.318407960199,49.0066225165563
 1219.93348325759,29.3532338308458,47.682119205298
 1067.14265639718,29.8507462686567,43.046357615894
 1498.76875686311,29.3532338308458,58.2781456953642
 3066.22525514727,35.3233830845771,31.1258278145695
 1141.20553543836,42.2885572139303,95.364238410596
 1406.00811041189,23.8805970149254,50.3311258278146
 1329.68555039294,22.8855721393035,26.4900662251656
 1159.50452951832,39.3034825870647,95.364238410596
 1010.30970080517,33.3333333333333,79.4701986754967
 918.240806245019,22.3880597014925,43.7086092715232
 1080.18702775845,19.4029850746269,27.8145695364238
 1096.09557524607,35.3233830845771,31.1258278145695
 1092.63871132471,33.8308457711443,31.1258278145695
 935.694232340975,30.3482587064677,49.0066225165563
 937.426509919538,33.3333333333333,35.7615894039735
 1386.94967709931,27.363184079602,47.682119205298
 1166.14777829756,32.3383084577114,53.6423841059603
 964.721613534203,21.3930348258706,19.8675496688742
 1093.89930649491,29.8507462686567,74.1721854304636
 1138.85211554961,45.771144278607,75.4966887417219
 1187.99626131585,29.3532338308458,38.4105960264901
 989.996198008381,37.8109452736318,101.324503311258
 1307.08985621912,27.363184079602,70.8609271523179
 969.961586209326,22.8855721393035,29.8013245033113
 1351.07708900369,37.8109452736318,98.6754966887417
 1865.34434866222,39.8009950248756,99.3377483443709
 1050.19514654928,33.8308457711443,39.0728476821192
 2442.4226171052,35.8208955223881,33.7748344370861
 1287.54284087096,35.3233830845771,29.8013245033113
 1001.8319332902,35.3233830845771,78.8079470198676
 1120.16024996342,41.2935323383085,98.0132450331126
 1269.78912764714,28.3582089552239,46.3576158940397
 1019.89535308953,36.318407960199,82.1192052980132
 1182.42109225233,40.2985074626866,88.7417218543046
 929.867152853343,29.8507462686567,56.953642384106
 1244.37621796679,24.8756218905473,47.682119205298
 1103.72106030642,32.3383084577114,29.1390728476821
 1129.21299734926,25.3731343283582,49.0066225165563
 1369.53900600622,34.8258706467662,35.0993377483444
 1500.66668760177,23.8805970149254,33.112582781457
 1035.93590425237,23.3830845771144,47.682119205298
 895.621490140331,47.2636815920398,80.794701986755
 1120.44938743467,37.3134328358209,50.3311258278146
 994.467649781732,37.8109452736318,84.1059602649007
 1242.14917969711,35.3233830845771,30.4635761589404
 984.981473389259,32.3383084577114,39.7350993377483
 989.289847278217,30.8457711442786,56.953642384106
 1051.57568735936,46.2686567164179,82.7814569536424
 768.708044277734,17.910447761194,53.6423841059603
 922.174508416872,37.3134328358209,99.3377483443709
 1231.52610959129,48.2587064676617,78.8079470198676
 1559.64064609879,38.3084577114428,98.6754966887417
 1306.04335647794,29.3532338308458,47.682119205298
 1999.8879981918,32.3383084577114,31.7880794701987
 1344.78477882384,29.3532338308458,26.4900662251656
 889.094829221219,25.3731343283582,44.3708609271523
 1332.44276416118,34.3283582089552,31.1258278145695
 909.792872927022,21.8905472636816,47.0198675496689
 1341.70996764822,35.3233830845771,35.0993377483444
 910.004311192226,18.9054726368159,58.2781456953642
 932.799043600912,27.363184079602,58.2781456953642
 894.223806265418,21.8905472636816,47.682119205298
 1424.67729240158,36.81592039801,34.4370860927152
 1724.22800146266,36.318407960199,94.7019867549669
 1131.0776631885,23.3830845771144,21.8543046357616
 1516.89855163349,36.81592039801,31.7880794701987
 1240.83420486226,25.8706467661692,52.317880794702
 952.151111275013,31.8407960199005,88.0794701986755
 1168.95280847581,37.3134328358209,38.4105960264901
 1591.42796005575,24.8756218905473,48.3443708609271
 883.857711884747,15.9203980099502,9.93377483443709
 1033.89931046152,29.3532338308458,23.841059602649
 965.786292702266,33.3333333333333,54.3046357615894
 1087.87641210671,42.2885572139303,103.311258278146
 946.209172847812,21.8905472636816,23.841059602649
 1315.77345084184,36.318407960199,34.4370860927152
 1005.35174940752,36.81592039801,50.3311258278146
 1047.6882703359,25.8706467661692,35.7615894039735
 1338.10531666632,30.3482587064677,55.6291390728477
 1188.93827094086,29.3532338308458,35.7615894039735
 1188.63278465427,31.3432835820896,35.0993377483444
 1334.47178850496,43.2835820895522,102.649006622517
 1386.93125937874,28.8557213930348,48.3443708609271
 1037.59677778858,24.3781094527363,39.0728476821192
 1047.02253870145,30.8457711442786,41.0596026490066
 1261.28247412176,34.3283582089552,28.476821192053
 873.920852190877,18.9054726368159,37.0860927152318
 1117.68507664398,39.3034825870647,43.7086092715232
 987.422328514121,25.8706467661692,62.9139072847682
 1052.93065038157,38.8059701492537,100
 1300.53754093441,38.3084577114428,98.6754966887417
 1059.23234955283,35.8208955223881,53.6423841059603
 1050.32140303701,42.2885572139303,96.6887417218543
 982.942816925944,37.3134328358209,92.0529801324503
 848.574659408637,31.8407960199005,82.1192052980132
 1208.10949008046,33.8308457711443,37.0860927152318
 1380.6373329753,35.3233830845771,34.4370860927152
 1140.90895217806,16.4179104477612,35.7615894039735
 1534.00227099579,36.81592039801,34.4370860927152
 1156.72959365025,34.3283582089552,26.4900662251656
 2299.37304104076,39.3034825870647,98.0132450331126
 1159.45909301755,24.3781094527363,17.2185430463576
 1324.27421645956,50.7462686567164,87.4172185430464
 839.085375620394,36.81592039801,96.0264900662252
 1148.34810327701,39.8009950248756,75.4966887417219
 1305.15706594048,45.273631840796,82.1192052980132
 1176.72061706484,37.8109452736318,88.0794701986755
 988.50761197814,29.8507462686567,53.6423841059603
 1285.95227407427,30.3482587064677,21.8543046357616
 1152.80524510724,38.3084577114428,100.662251655629
 1084.59249831373,19.9004975124378,46.3576158940397
 981.271590171922,29.3532338308458,52.9801324503311
 1121.72782225666,28.8557213930348,24.5033112582781
 933.9582455157,29.8507462686567,38.4105960264901
 1048.3301384189,44.2786069651741,92.0529801324503
 1357.72020199324,21.8905472636816,35.7615894039735
 1066.88175547236,32.3383084577114,43.7086092715232
 1423.15260754308,37.8109452736318,98.6754966887417
 1369.28862187495,37.8109452736318,98.6754966887417
 1212.37762156493,21.8905472636816,64.2384105960265
 1027.79852586289,39.8009950248756,96.0264900662252
 1555.38203956253,36.81592039801,33.7748344370861
 1387.99488502931,37.3134328358209,34.4370860927152
 969.415030991701,23.3830845771144,35.7615894039735
 899.551544950369,40.2985074626866,66.887417218543
 1555.12231575409,36.81592039801,34.4370860927152
 1188.80647819663,30.3482587064677,35.0993377483444
 917.025417782791,27.8606965174129,50.3311258278146
 1354.84558024585,48.2587064676617,90.0662251655629
 967.473502479825,22.8855721393035,21.8543046357616
 1079.90871505979,30.8457711442786,33.7748344370861
 957.354503796803,30.3482587064677,59.6026490066225
 1168.05819494972,20.8955223880597,43.046357615894
 1037.84953895527,31.3432835820896,54.3046357615894
 1104.11410401595,30.8457711442786,32.4503311258278
 861.651714389939,18.9054726368159,39.0728476821192
 1019.99722493416,22.3880597014925,45.0331125827815
 1181.08926532361,23.8805970149254,46.3576158940397
 1364.44416830411,31.8407960199005,33.112582781457
 1404.8866441908,59.7014925373134,109.933774834437
 1335.95728053302,22.8855721393035,52.9801324503311
 1130.94980791747,48.7562189054726,111.258278145695
 993.858614315533,32.8358208955224,72.8476821192053
 833.421404473092,19.4029850746269,39.0728476821192
 1241.86210144193,35.8208955223881,101.324503311258
 1418.18489369211,26.3681592039801,23.841059602649
 1351.18551790502,39.8009950248756,98.0132450331126
 1127.46043117126,40.7960199004975,60.9271523178808
 1372.83328341243,32.8358208955224,29.1390728476821
 2047.61566636345,31.8407960199005,34.4370860927152
 1417.01611026241,40.7960199004975,103.311258278146
 1110.98577720303,31.8407960199005,32.4503311258278
 1084.60287186958,34.8258706467662,55.6291390728477
 1571.75369832362,36.318407960199,39.7350993377483
 1099.62229401586,37.8109452736318,58.9403973509934
 1579.54279574994,39.3034825870647,69.5364238410596
 974.308592385646,37.8109452736318,98.0132450331126
 912.054430481723,26.865671641791,55.6291390728477
 1357.83008003439,37.8109452736318,99.3377483443709
 1298.90274737024,33.3333333333333,47.0198675496689
 1021.41931504622,21.8905472636816,42.3841059602649
 1787.74428734936,36.81592039801,32.4503311258278
 1321.2540371217,24.3781094527363,27.8145695364238
 1274.25756852462,36.318407960199,99.3377483443709
 1549.07354532906,22.3880597014925,26.4900662251656
 948.211438591882,33.8308457711443,73.5099337748344
 1140.42910424369,32.3383084577114,30.4635761589404
 1168.71741644128,32.8358208955224,40.3973509933775
 1434.34740891614,53.2338308457711,88.0794701986755
 1555.4748900071,37.3134328358209,33.7748344370861
 887.878584394999,22.8855721393035,36.4238410596027
 1061.81422036919,38.3084577114428,73.5099337748344
 905.12116139742,25.8706467661692,47.682119205298
 1205.44236337521,35.3233830845771,34.4370860927152
 860.58017613465,21.8905472636816,50.3311258278146
 1396.56055161962,36.81592039801,33.7748344370861
 1547.71303002614,26.865671641791,26.4900662251656
 1245.00537128886,36.81592039801,83.4437086092715
 1093.8405468526,27.363184079602,37.7483443708609
 2525.91745993107,37.3134328358209,34.4370860927152
 1099.85147898544,33.8308457711443,45.6953642384106
 1469.56826575869,37.8109452736318,98.6754966887417
 1486.85192173878,50.2487562189055,83.4437086092715
 1302.46743799861,37.3134328358209,32.4503311258278
 914.161729525935,32.3383084577114,52.317880794702
 1034.0641479526,35.8208955223881,44.3708609271523
 1117.42698352352,21.3930348258706,48.3443708609271
 1284.80695743326,23.8805970149254,39.7350993377483
 999.125469412336,30.3482587064677,80.1324503311258
 984.920631924088,30.8457711442786,71.523178807947
 894.163198762847,37.8109452736318,88.7417218543046
 1120.01881886257,36.81592039801,58.2781456953642
 933.386193964758,20.3980099502488,60.2649006622517
 1082.14620313848,26.865671641791,24.5033112582781
 1351.21603952279,29.8507462686567,45.6953642384106
 1780.82478681557,38.8059701492537,95.364238410596
 1593.4503892877,37.3134328358209,34.4370860927152
 1339.5630166006,40.7960199004975,96.6887417218543
 1207.35423789046,22.3880597014925,21.8543046357616
 1126.24311833988,32.3383084577114,54.3046357615894
 944.7713312322,29.3532338308458,31.7880794701987
 1214.37059682039,38.8059701492537,90.0662251655629
 1118.91206454408,21.8905472636816,15.2317880794702
 1215.88453187596,46.2686567164179,90.728476821192
 1301.08748031598,43.7810945273632,100
 963.826477847296,24.3781094527363,42.3841059602649
 1084.10461659306,40.7960199004975,98.6754966887417
 1099.05581958764,41.2935323383085,99.3377483443709
 1151.57867446884,37.3134328358209,52.317880794702
 928.054900868826,37.8109452736318,88.7417218543046
 1222.58625794408,35.8208955223881,49.0066225165563
 1085.65682716826,31.3432835820896,57.6158940397351
 898.5076989387,24.8756218905473,41.7218543046358
 1152.58290942386,31.3432835820896,29.1390728476821
 1209.8155420672,32.3383084577114,63.5761589403973
 1075.16528265114,34.3283582089552,66.887417218543
 996.975285242355,47.7611940298507,84.1059602649007
 1412.66092386791,39.8009950248756,96.0264900662252
 1112.63700391494,48.2587064676617,82.1192052980132
 1013.79961410446,23.3830845771144,20.5298013245033
 1128.22951995484,47.2636815920398,75.4966887417219
 1407.78539984345,42.7860696517413,103.973509933775
 1320.63681920737,29.3532338308458,27.8145695364238
 1388.20313383445,39.3034825870647,71.523178807947
 1251.57224806496,34.3283582089552,60.2649006622517
 1149.96547825525,50.7462686567164,105.960264900662
 1455.74975714111,37.8109452736318,96.6887417218543
 1250.69237675505,38.3084577114428,98.0132450331126
 1176.55251718855,37.3134328358209,34.4370860927152
 1024.56595211551,32.8358208955224,28.476821192053
 1085.97567061174,32.8358208955224,47.682119205298
 1062.43003195184,22.8855721393035,61.5894039735099
 857.438809966159,22.3880597014925,42.3841059602649
 975.266572068611,25.3731343283582,59.6026490066225
 1127.53663917292,41.7910447761194,67.5496688741722
 904.617504797857,18.9054726368159,44.3708609271523
 914.089540399528,27.363184079602,37.0860927152318
 1115.93073061926,22.8855721393035,25.8278145695364
 1463.97644014095,46.2686567164179,108.609271523179
 1164.42135267169,29.3532338308458,35.0993377483444
 1096.6031329405,34.3283582089552,37.0860927152318
 1290.11127480414,40.7960199004975,101.986754966887
 1210.2466889117,43.2835820895522,84.1059602649007
 962.705882731766,24.8756218905473,48.3443708609271
 1253.6584388805,37.3134328358209,37.7483443708609
 960.221067331774,26.865671641791,19.205298013245
 1268.49216661993,38.3084577114428,51.6556291390729
 1126.36157414635,28.3582089552239,29.8013245033113
 1089.23230548022,42.2885572139303,76.8211920529801
 1536.79440118179,38.8059701492537,98.6754966887417
 1215.20704265015,24.8756218905473,63.5761589403973
 982.022773153603,23.8805970149254,64.9006622516556
 1409.78934126591,33.3333333333333,41.7218543046358
 1279.71283753652,38.3084577114428,99.3377483443709
 1312.13012318707,34.8258706467662,39.0728476821192
 932.016104665447,35.8208955223881,56.2913907284768
 988.432845406794,26.865671641791,22.5165562913907
 1016.01590042355,28.8557213930348,25.1655629139073
 1066.6343117991,31.3432835820896,31.1258278145695
 1054.19009203688,30.3482587064677,31.1258278145695
 1062.47888974286,31.3432835820896,31.1258278145695
 1052.67428198245,30.8457711442786,31.1258278145695
 988.296382804591,27.8606965174129,20.5298013245033
 985.521651390579,27.363184079602,20.5298013245033
 1027.39418415116,29.3532338308458,25.8278145695364
 1032.68275223772,29.3532338308458,26.4900662251656
 996.781584606759,28.8557213930348,23.1788079470199
 1001.50656334351,29.3532338308458,23.1788079470199
 973.93964997743,27.363184079602,19.205298013245
 975.530438256125,27.363184079602,19.205298013245
 976.269776706032,27.363184079602,19.205298013245
 974.463878847502,27.363184079602,19.205298013245
 984.487345888943,27.8606965174129,21.1920529801325
 975.728462417819,27.363184079602,19.8675496688742
 965.140436680182,27.8606965174129,19.8675496688742
 965.003007326975,27.8606965174129,19.8675496688742
 969.495856655964,27.363184079602,19.205298013245
 971.147510447849,27.363184079602,19.8675496688742
 1006.79960779974,28.8557213930348,25.8278145695364
 1009.55835021928,29.3532338308458,25.8278145695364
 1028.73953482414,29.8507462686567,27.8145695364238
 1021.6363694266,29.8507462686567,27.1523178807947
 1033.36256798778,30.3482587064677,27.8145695364238
 1031.11286815645,29.8507462686567,27.8145695364238
 1026.94035266461,29.8507462686567,27.8145695364238
 1049.14692273618,30.3482587064677,29.1390728476821
 1054.08429582333,30.8457711442786,29.1390728476821
 1053.21305519998,30.3482587064677,28.476821192053
 1052.85898926019,30.3482587064677,28.476821192053
 1058.5714802732,30.8457711442786,28.476821192053
 1059.65122514126,30.8457711442786,28.476821192053
 1063.469076289,30.8457711442786,28.476821192053
 1065.04910982991,29.8507462686567,30.4635761589404
 1064.82519728628,30.3482587064677,30.4635761589404
 1065.63108559735,30.3482587064677,30.4635761589404
 1062.93057891504,30.3482587064677,29.8013245033113
 1060.45687344657,29.3532338308458,31.1258278145695
 1061.11245994842,30.3482587064677,31.1258278145695
 1052.98097116782,29.8507462686567,30.4635761589404
 1061.72561965904,30.3482587064677,31.7880794701987
 1059.89396585228,29.8507462686567,31.7880794701987
 1049.9102677063,29.8507462686567,27.8145695364238
 1051.35503232634,29.8507462686567,28.476821192053
 1050.3289758682,29.8507462686567,28.476821192053
 1060.45577188615,30.3482587064677,29.8013245033113
 1059.10540038255,30.3482587064677,29.8013245033113
 1059.34430054918,30.3482587064677,29.8013245033113
 1062.0870034961,30.8457711442786,30.4635761589404
 1052.66061164885,30.3482587064677,29.1390728476821
 1058.4092260408,30.3482587064677,31.7880794701987
 1057.32882069747,31.3432835820896,30.4635761589404
 1058.35653346933,31.3432835820896,32.4503311258278
 1065.08694990667,31.3432835820896,33.7748344370861
 1081.14464852407,31.3432835820896,33.7748344370861
 1083.08719037632,32.3383084577114,33.7748344370861
 1082.0331396648,32.3383084577114,33.7748344370861
 1076.3892869473,31.3432835820896,33.112582781457
 1072.56589045089,31.3432835820896,33.7748344370861
 1060.37670816565,31.8407960199005,33.112582781457
 1093.71340250866,32.3383084577114,33.7748344370861
 1103.77451653711,33.3333333333333,33.7748344370861
 1093.69468958128,32.3383084577114,33.7748344370861
 1095.86788257926,31.8407960199005,33.112582781457
 1095.89664610009,31.8407960199005,33.112582781457
 1083.24509562763,31.3432835820896,33.112582781457
 1083.38920594939,31.3432835820896,33.112582781457
 1090.60899160513,31.8407960199005,33.7748344370861
 1091.96616029326,31.8407960199005,33.7748344370861
 1113.8365780036,34.3283582089552,33.7748344370861
 1110.52172066012,33.8308457711443,33.7748344370861
 1143.2511241389,36.318407960199,34.4370860927152
 1151.65084216384,36.318407960199,34.4370860927152
 1184.77789159072,37.3134328358209,34.4370860927152
 1186.57201741486,37.3134328358209,34.4370860927152
 1181.11395539678,37.3134328358209,34.4370860927152
 1185.08893209691,37.3134328358209,34.4370860927152
 1170.59381343677,37.3134328358209,34.4370860927152
 1167.02788726813,37.3134328358209,34.4370860927152
 1170.38583655734,37.3134328358209,34.4370860927152
 1166.41196619674,37.3134328358209,34.4370860927152
 1182.32119716625,37.3134328358209,34.4370860927152
 1180.94414620457,37.3134328358209,34.4370860927152
 1181.12382760105,37.3134328358209,34.4370860927152
 1180.78201871007,37.3134328358209,34.4370860927152
 1170.29037921506,37.3134328358209,34.4370860927152
 1164.3596780038,37.3134328358209,34.4370860927152
 1177.90718948431,37.3134328358209,34.4370860927152
 1177.54892843907,37.3134328358209,34.4370860927152
 1173.18468453204,37.3134328358209,34.4370860927152
 1169.05025363623,37.3134328358209,34.4370860927152
 1170.65041229518,37.3134328358209,34.4370860927152
 1175.4979742432,37.3134328358209,34.4370860927152
 1174.21182846987,37.3134328358209,34.4370860927152
 1172.70149923996,37.3134328358209,34.4370860927152
 1174.08382126383,37.3134328358209,34.4370860927152
 1177.08172071427,37.3134328358209,34.4370860927152
 1172.82989848959,37.3134328358209,34.4370860927152
 1169.95871302253,37.3134328358209,34.4370860927152
 1171.20274485623,37.3134328358209,34.4370860927152
 1176.97650042513,37.3134328358209,34.4370860927152
 1177.58588420752,37.3134328358209,34.4370860927152
 1176.58645988247,37.3134328358209,34.4370860927152
 1173.41170266305,37.3134328358209,34.4370860927152
 1165.96836554309,36.81592039801,34.4370860927152
 1171.33088132646,36.81592039801,34.4370860927152
 1185.28939629255,36.81592039801,34.4370860927152
 1180.48808703874,36.81592039801,34.4370860927152
 1165.62550358024,36.81592039801,34.4370860927152
 1167.19562335997,36.81592039801,34.4370860927152
 1169.07590115954,36.81592039801,34.4370860927152
 1168.99032056007,36.81592039801,34.4370860927152
 1169.96041430345,36.81592039801,34.4370860927152
 1173.40518260116,36.81592039801,34.4370860927152
 1196.25644701695,36.81592039801,34.4370860927152
 1209.93945143714,36.81592039801,34.4370860927152
 1162.70342642384,36.81592039801,34.4370860927152
 1162.49312909597,36.81592039801,34.4370860927152
 1201.50460102085,37.3134328358209,34.4370860927152
 1197.96589359882,36.81592039801,34.4370860927152
 1206.76810732214,37.3134328358209,34.4370860927152
 1202.69663976136,37.3134328358209,34.4370860927152
 1202.72556317718,37.3134328358209,34.4370860927152
 1204.5998649606,37.3134328358209,34.4370860927152
 1202.29525989466,37.3134328358209,34.4370860927152
 1170.95061443466,37.3134328358209,34.4370860927152
 1242.3593125525,37.3134328358209,34.4370860927152
 1241.54634911776,37.3134328358209,34.4370860927152
 1481.83830097378,36.81592039801,34.4370860927152
 1606.68550967153,36.81592039801,33.7748344370861
 1977.1866017734,36.81592039801,34.4370860927152
 1975.90708402089,36.81592039801,33.7748344370861
 1951.23353530605,36.81592039801,33.7748344370861
 1961.44058098954,36.81592039801,33.7748344370861
 1966.65445862471,36.81592039801,33.7748344370861
 1959.24024803335,36.81592039801,33.7748344370861
 1948.16863902546,36.81592039801,33.7748344370861
 1756.70802937908,36.318407960199,33.112582781457
 1763.896414969,36.318407960199,33.112582781457
 1758.09611612187,36.318407960199,32.4503311258278
 1750.50983804821,36.318407960199,33.112582781457
 1753.7542191543,36.318407960199,33.112582781457
 1779.0820894859,36.81592039801,33.112582781457
 1754.68978003096,36.318407960199,33.112582781457
 1748.67206677308,36.318407960199,33.112582781457
 1783.29967523886,36.81592039801,33.7748344370861
 1958.50847078516,36.81592039801,33.7748344370861
 1963.93360361496,36.81592039801,33.7748344370861
 1963.4842783679,36.81592039801,33.7748344370861
 1979.82615604504,36.81592039801,33.112582781457
 1549.56980478667,41.7910447761194,79.4701986754967
 1527.06200779145,41.7910447761194,80.794701986755
 1526.18646165186,41.7910447761194,80.794701986755
 1506.0389450804,42.2885572139303,81.4569536423841
 1505.28401792054,42.2885572139303,81.4569536423841
 1495.05470788611,42.2885572139303,80.794701986755
 1503.95814781581,42.2885572139303,81.4569536423841
 1507.97282362573,42.2885572139303,80.794701986755
 1472.07021207884,41.2935323383085,79.4701986754967
 1871.9249483069,35.8208955223881,33.7748344370861
 1861.2471455595,36.318407960199,33.7748344370861
 1840.94921813369,36.318407960199,33.7748344370861
 2023.14739132453,36.318407960199,33.7748344370861
 1527.88635842376,41.7910447761194,80.794701986755
 1500.73019940156,41.7910447761194,80.1324503311258
 1503.03230575864,41.7910447761194,79.4701986754967
 1459.65577747049,41.2935323383085,80.794701986755
 1854.7463334571,36.318407960199,34.4370860927152
 1848.43203410463,36.318407960199,34.4370860927152
 1465.62974477384,41.2935323383085,80.794701986755
 1469.08810218748,41.2935323383085,80.794701986755
 1821.46598618249,36.318407960199,33.7748344370861
 1481.93092603048,41.2935323383085,81.4569536423841
 1475.02818070922,41.7910447761194,82.1192052980132
 1464.66900666218,41.7910447761194,82.1192052980132
 1457.49801565038,41.7910447761194,82.1192052980132
 1464.22704754391,41.7910447761194,82.1192052980132
 1454.78269126504,44.7761194029851,82.7814569536424
 1421.42424010063,42.7860696517413,84.1059602649007
 1392.68733208343,42.7860696517413,82.7814569536424
 1358.23705805041,42.7860696517413,84.1059602649007
 1300.19111522776,42.2885572139303,84.7682119205298
 1268.59229033484,42.7860696517413,84.7682119205298
 1256.86366214532,43.2835820895522,84.1059602649007
 1237.15148584788,43.7810945273632,83.4437086092715
 1243.59368550768,42.7860696517413,83.4437086092715
 1234.41236241742,42.2885572139303,83.4437086092715
 1259.37189513063,42.7860696517413,83.4437086092715
 1219.93364696529,41.7910447761194,83.4437086092715
 1214.64730146823,42.7860696517413,84.1059602649007
 1250.14298821901,42.2885572139303,84.1059602649007
 1222.91477525627,42.2885572139303,85.4304635761589
 1257.16384792476,42.7860696517413,85.4304635761589
 1274.86348812134,41.7910447761194,85.4304635761589
 1233.09859499002,42.7860696517413,86.0927152317881
 1268.70543076006,42.2885572139303,86.0927152317881
