"","fvals","trainerr","testerr"
"121",979.260162751663,18.407960199005,33.7748344370861
"122",872.257607904092,23.8805970149254,18.5430463576159
"123",1280.12663305109,34.8258706467662,30.4635761589404
"124",1263.17929083614,22.3880597014925,16.5562913907285
"125",1019.5349598249,26.3681592039801,31.7880794701987
"126",1252.86043833678,32.8358208955224,36.4238410596027
"127",986.062758327732,22.8855721393035,29.8013245033113
"128",1520.40294226998,32.8358208955224,50.9933774834437
"129",909.547793197496,14.9253731343284,43.046357615894
"130",1358.53694233245,29.3532338308458,46.3576158940397
"131",912.019244386814,24.3781094527363,21.8543046357616
"132",1025.16398697538,20.8955223880597,42.3841059602649
"133",900.068200709531,23.3830845771144,56.2913907284768
"134",905.362122064819,25.3731343283582,35.0993377483444
"135",941.13527449335,38.8059701492537,98.6754966887417
"136",1000.2320801259,32.3383084577114,70.1986754966887
"137",962.797551572426,41.2935323383085,78.8079470198676
"138",1125.42641332285,47.7611940298507,85.4304635761589
"139",1032.29858408389,26.3681592039801,26.4900662251656
"140",952.644783028768,23.8805970149254,39.7350993377483
"141",1025.3836441234,35.3233830845771,52.317880794702
"142",874.489456557665,23.8805970149254,18.5430463576159
"143",1463.94420199601,30.3482587064677,45.6953642384106
"144",1030.14982529021,15.4228855721393,30.4635761589404
"145",1329.79804971642,25.3731343283582,59.6026490066225
"146",1138.89302652376,35.3233830845771,94.7019867549669
"147",1175.81196546571,38.3084577114428,101.986754966887
"148",902.188121726263,29.8507462686567,72.1854304635762
"149",1360.49207569665,22.3880597014925,45.6953642384106
"150",1136.49232775547,26.865671641791,28.476821192053
"151",916.242479532501,20.3980099502488,49.0066225165563
"152",1479.99536999655,20.8955223880597,28.476821192053
"153",868.60901550277,22.3880597014925,57.6158940397351
"154",1004.53577465628,30.8457711442786,37.0860927152318
"155",904.579946526336,40.7960199004975,90.728476821192
"156",1033.56779675398,20.3980099502488,34.4370860927152
"157",904.102284447343,28.8557213930348,71.523178807947
"158",1227.02755792524,30.3482587064677,31.1258278145695
"159",1134.55063910788,38.8059701492537,100.662251655629
"160",1109.17937096709,48.7562189054726,80.794701986755
"161",853.026392297668,17.4129353233831,37.7483443708609
"162",1104.12532165787,23.8805970149254,22.5165562913907
"163",979.443604331436,21.3930348258706,29.1390728476821
"164",983.361329735412,30.3482587064677,27.8145695364238
"165",1375.39947592779,29.8507462686567,43.7086092715232
"166",1006.26689346321,41.7910447761194,70.1986754966887
"167",1225.3736342571,22.8855721393035,17.2185430463576
"168",1004.79040301227,29.3532338308458,38.4105960264901
"169",1138.58765217873,23.3830845771144,22.5165562913907
"170",964.755812652169,25.8706467661692,28.476821192053
"171",1219.81149314983,36.318407960199,41.0596026490066
"172",1323.77360883679,24.3781094527363,41.7218543046358
"173",1224.40747820957,28.3582089552239,48.3443708609271
"174",1246.15819659871,29.8507462686567,49.0066225165563
"175",1159.77617957869,35.3233830845771,29.8013245033113
"176",879.259294521562,20.3980099502488,17.2185430463576
"177",923.099543990021,24.8756218905473,75.4966887417219
"178",889.723825747998,23.3830845771144,15.8940397350993
"179",988.025502316839,17.4129353233831,33.7748344370861
"180",1072.65885831039,32.8358208955224,58.2781456953642
"181",946.476959678742,36.318407960199,86.7549668874172
"182",916.413837490303,27.363184079602,27.8145695364238
"183",1205.88061269586,37.3134328358209,53.6423841059603
"184",883.236296631171,25.8706467661692,48.3443708609271
"185",1073.67882415061,38.3084577114428,45.0331125827815
"186",1186.90321503377,39.3034825870647,99.3377483443709
"187",910.971728444517,16.9154228855721,41.7218543046358
"188",929.496683392484,25.3731343283582,27.1523178807947
"189",990.343685351688,33.3333333333333,78.1456953642384
"190",948.389220216731,30.3482587064677,77.4834437086093
"191",909.49388199247,27.8606965174129,61.5894039735099
"192",1181.39533455292,33.8308457711443,35.0993377483444
"193",1400.38114054944,29.8507462686567,47.0198675496689
"194",1093.32866341673,24.8756218905473,45.6953642384106
"195",1042.93381349266,25.3731343283582,52.317880794702
"196",915.586801540354,40.7960199004975,92.0529801324503
"197",1265.86547680923,28.3582089552239,27.1523178807947
"198",962.307355489165,29.3532338308458,35.7615894039735
"199",1025.71730104228,25.3731343283582,50.9933774834437
"200",861.160190732251,23.3830845771144,65.5629139072848
"201",1121.77290657721,47.7611940298507,84.7682119205298
"202",879.561528431273,20.3980099502488,17.2185430463576
"203",1024.68179575871,27.363184079602,63.5761589403973
"204",1306.76551539154,27.363184079602,40.3973509933775
"205",1243.09023758779,44.7761194029851,83.4437086092715
"206",1114.35350148962,23.8805970149254,27.8145695364238
"207",956.783415905331,30.3482587064677,32.4503311258278
"208",1050.76700765115,28.3582089552239,29.8013245033113
"209",1270.20947488117,38.8059701492537,100.662251655629
"210",947.836602289254,41.2935323383085,95.364238410596
"211",905.392335111138,22.3880597014925,57.6158940397351
"212",917.901016967515,23.8805970149254,71.523178807947
"213",1042.09299231128,31.3432835820896,37.7483443708609
"214",1195.6721105256,37.8109452736318,31.7880794701987
"215",957.762353758764,29.8507462686567,70.1986754966887
"216",1004.60680926559,27.8606965174129,45.6953642384106
"217",932.251259082924,27.363184079602,43.7086092715232
"218",1037.69551010478,30.8457711442786,44.3708609271523
"219",861.810167358233,25.8706467661692,30.4635761589404
"220",1237.65667833624,36.318407960199,33.7748344370861
"221",1090.31564941647,32.8358208955224,78.8079470198676
"222",1212.79436895701,28.8557213930348,23.841059602649
"223",842.695313012759,28.3582089552239,70.1986754966887
"224",1146.05649847037,40.2985074626866,100
"225",836.265621449932,20.3980099502488,47.682119205298
"226",910.118762067621,24.8756218905473,21.8543046357616
"227",1102.57971148986,48.2587064676617,79.4701986754967
"228",1066.24549278852,31.8407960199005,38.4105960264901
"229",1211.07829861383,27.8606965174129,25.1655629139073
"230",1458.46924212261,36.318407960199,36.4238410596027
"231",1112.44202454047,39.8009950248756,101.986754966887
"232",1169.33136543271,28.3582089552239,28.476821192053
"233",918.037239265051,28.8557213930348,24.5033112582781
"234",934.147522427818,21.3930348258706,50.3311258278146
"235",1104.26485821556,41.7910447761194,94.0397350993377
"236",867.375019750551,19.4029850746269,17.2185430463576
"237",1113.67289448807,21.8905472636816,35.7615894039735
"238",1076.2510781799,35.3233830845771,56.2913907284768
"239",957.516870995369,29.3532338308458,73.5099337748344
"240",882.179101816744,19.9004975124378,41.0596026490066
"241",914.564132327625,30.3482587064677,47.0198675496689
"242",1155.84319903734,35.8208955223881,98.6754966887417
"243",1112.98101716216,30.8457711442786,34.4370860927152
"244",847.519553428577,25.8706467661692,21.1920529801325
"245",910.876515564072,27.8606965174129,83.4437086092715
"246",854.560587849802,27.363184079602,62.2516556291391
"247",1378.1622504922,39.3034825870647,100
"248",1174.01182048146,25.3731343283582,48.3443708609271
"249",1164.10768130577,33.3333333333333,50.9933774834437
"250",875.20333728179,15.4228855721393,39.0728476821192
"251",912.067630468061,27.8606965174129,46.3576158940397
"252",1448.54560120213,27.8606965174129,47.0198675496689
"253",891.356217121446,28.3582089552239,70.8609271523179
"254",1288.2835188513,30.3482587064677,30.4635761589404
"255",961.497725689122,32.8358208955224,64.9006622516556
"256",908.268481767441,23.8805970149254,51.6556291390729
"257",1406.61418858306,29.8507462686567,27.1523178807947
"258",926.540900796787,28.3582089552239,27.8145695364238
"259",944.422568562724,17.4129353233831,41.7218543046358
"260",929.171219623544,28.3582089552239,25.1655629139073
"261",1087.54627464056,24.8756218905473,33.7748344370861
"262",1185.26501242113,22.8855721393035,27.8145695364238
"263",1460.26621845988,18.407960199005,28.476821192053
"264",821.211009956725,22.3880597014925,50.3311258278146
"265",1174.23811050301,26.865671641791,35.7615894039735
"266",1108.34018243074,21.3930348258706,29.1390728476821
"267",971.678200236433,28.8557213930348,35.0993377483444
"268",1312.11058712195,29.3532338308458,29.8013245033113
"269",926.737833986502,32.3383084577114,41.0596026490066
"270",1167.45796922266,27.363184079602,35.7615894039735
"271",896.022215696648,21.3930348258706,54.9668874172185
"272",845.725924774045,27.8606965174129,72.8476821192053
"273",1259.24106596388,28.8557213930348,46.3576158940397
"274",919.621320928429,27.363184079602,23.841059602649
"275",1084.18671221706,25.8706467661692,45.6953642384106
"276",901.330242012695,30.8457711442786,58.9403973509934
"277",935.859871975803,28.8557213930348,45.0331125827815
"278",1080.78233051847,36.318407960199,92.0529801324503
"279",730.517235888339,14.4278606965174,30.4635761589404
"280",901.331366936826,21.3930348258706,36.4238410596027
"281",938.988332559013,38.8059701492537,74.1721854304636
"282",952.431671537593,27.8606965174129,36.4238410596027
"283",1319.89170543234,23.8805970149254,47.0198675496689
"284",1431.25777869832,37.3134328358209,45.0331125827815
"285",933.628811226588,30.8457711442786,33.7748344370861
"286",1109.1699072965,40.7960199004975,86.0927152317881
"287",983.523763476402,37.8109452736318,96.0264900662252
"288",936.145599482896,21.8905472636816,23.1788079470199
"289",1048.78693863427,44.7761194029851,88.0794701986755
"290",854.314911330536,28.3582089552239,71.523178807947
"291",1101.54682687528,36.318407960199,31.7880794701987
"292",936.371094039586,23.3830845771144,20.5298013245033
"293",765.121048906868,21.8905472636816,45.0331125827815
"294",910.405824223875,27.363184079602,24.5033112582781
"295",897.430244592576,23.3830845771144,62.2516556291391
"296",901.02259132721,39.3034825870647,70.8609271523179
"297",977.204929887414,39.8009950248756,98.6754966887417
"298",837.553945344162,21.8905472636816,23.841059602649
"299",1214.93864699441,28.3582089552239,55.6291390728477
"300",1507.62252535285,34.8258706467662,39.0728476821192
"301",780.163013921632,15.9203980099502,22.5165562913907
"302",1273.86609485316,26.3681592039801,54.3046357615894
"303",1157.50899515852,31.8407960199005,39.7350993377483
"304",846.038497230638,25.8706467661692,21.1920529801325
"305",905.615671335431,28.8557213930348,38.4105960264901
"306",840.57610153155,20.3980099502488,43.046357615894
"307",973.572776405098,32.3383084577114,30.4635761589404
"308",836.711839296505,28.3582089552239,34.4370860927152
"309",1059.29552870434,38.8059701492537,98.6754966887417
"310",986.499535423065,35.8208955223881,49.0066225165563
"311",913.965627721093,23.8805970149254,27.8145695364238
"312",1239.39371510057,37.8109452736318,49.6688741721854
"313",909.170360578458,30.8457711442786,79.4701986754967
"314",967.25396402466,22.8855721393035,75.4966887417219
"315",820.750619919452,28.8557213930348,67.5496688741722
"316",1249.43158274975,35.3233830845771,54.9668874172185
"317",1002.44038155688,23.3830845771144,24.5033112582781
"318",847.309482738296,26.3681592039801,21.1920529801325
"319",966.205109706985,27.8606965174129,72.1854304635762
"320",822.386445275684,18.9054726368159,41.7218543046358
"321",870.994256413711,26.3681592039801,37.0860927152318
"322",905.10791262369,28.8557213930348,23.1788079470199
"323",858.500235056677,20.8955223880597,33.112582781457
"324",1137.79978774128,27.8606965174129,35.0993377483444
"325",1118.50667411163,30.8457711442786,34.4370860927152
"326",1048.78693863427,44.7761194029851,88.0794701986755
"327",942.431021905545,38.3084577114428,82.7814569536424
"328",904.34621654449,30.8457711442786,74.1721854304636
"329",937.476204556016,35.8208955223881,74.8344370860927
"330",837.115469695644,35.8208955223881,92.7152317880795
"331",1022.55961559608,23.3830845771144,23.841059602649
"332",965.950992813929,24.3781094527363,52.9801324503311
"333",924.704837327964,24.3781094527363,20.5298013245033
"334",947.69507817709,15.9203980099502,26.4900662251656
"335",990.423351872991,23.3830845771144,43.7086092715232
"336",939.276909756734,27.363184079602,25.1655629139073
"337",886.619155435573,22.3880597014925,54.3046357615894
"338",1036.27601446227,38.8059701492537,100
"339",953.633729820939,24.3781094527363,21.1920529801325
"340",936.266524277679,35.8208955223881,74.8344370860927
"341",977.264742410149,38.8059701492537,68.8741721854305
"342",948.531425739229,35.3233830845771,76.158940397351
"343",801.886756418372,16.9154228855721,40.3973509933775
"344",944.761289660543,28.8557213930348,57.6158940397351
"345",895.394108381162,29.8507462686567,44.3708609271523
"346",846.292529324455,18.9054726368159,23.1788079470199
"347",732.066805715785,14.4278606965174,29.8013245033113
"348",939.790460067221,23.8805970149254,52.317880794702
"349",894.066749539094,28.3582089552239,21.1920529801325
"350",942.795212545369,38.3084577114428,82.1192052980132
"351",837.652654444785,27.8606965174129,27.8145695364238
"352",901.777529928484,22.3880597014925,26.4900662251656
"353",878.200420474875,36.318407960199,91.3907284768212
"354",1149.15056198539,29.8507462686567,36.4238410596027
"355",987.551791965263,36.81592039801,47.0198675496689
"356",961.990809772833,34.8258706467662,79.4701986754967
"357",1030.81871165411,25.3731343283582,34.4370860927152
"358",904.248319643899,29.3532338308458,67.5496688741722
"359",908.418904944192,30.3482587064677,78.8079470198676
"360",827.817195813498,21.3930348258706,47.0198675496689
"361",965.192908669973,32.8358208955224,72.1854304635762
"362",1013.68582639996,35.8208955223881,29.8013245033113
"363",933.063220681565,24.8756218905473,30.4635761589404
"364",984.298654513495,20.8955223880597,31.7880794701987
"365",810.072321583431,19.4029850746269,39.0728476821192
"366",824.941289070757,21.3930348258706,17.2185430463576
"367",968.486491438179,29.8507462686567,39.7350993377483
"368",988.873713549654,29.8507462686567,40.3973509933775
"369",851.911070207747,19.4029850746269,39.0728476821192
"370",856.242015731377,22.8855721393035,63.5761589403973
"371",810.625735076495,23.8805970149254,59.6026490066225
"372",903.345134347387,33.8308457711443,78.1456953642384
"373",1048.66653046221,44.7761194029851,88.0794701986755
"374",1216.62958482068,29.3532338308458,52.317880794702
"375",1208.26638240263,36.81592039801,73.5099337748344
"376",907.18034515839,28.3582089552239,34.4370860927152
"377",917.160992182286,24.3781094527363,23.841059602649
"378",881.706415160951,31.8407960199005,80.794701986755
"379",890.820109377828,28.3582089552239,68.8741721854305
"380",1225.18372248387,34.3283582089552,32.4503311258278
"381",951.258580620863,15.9203980099502,27.8145695364238
"382",903.491059234525,29.3532338308458,70.8609271523179
"383",823.139215716383,19.9004975124378,24.5033112582781
"384",900.356047992318,37.3134328358209,94.0397350993377
"385",903.678375047848,39.8009950248756,90.0662251655629
"386",832.01085605131,22.3880597014925,19.205298013245
"387",912.995389767523,22.8855721393035,25.8278145695364
"388",864.005201404416,14.9253731343284,41.7218543046358
"389",863.954261642684,23.3830845771144,51.6556291390729
"390",1010.13966575251,34.3283582089552,90.0662251655629
"391",912.013640473763,34.3283582089552,75.4966887417219
"392",1022.23802652372,20.8955223880597,45.0331125827815
"393",968.369517846597,39.8009950248756,70.8609271523179
"394",943.866928623623,38.3084577114428,82.1192052980132
"395",796.001455846836,24.3781094527363,50.9933774834437
"396",971.689006957406,29.8507462686567,70.1986754966887
"397",892.869144323957,34.3283582089552,88.0794701986755
"398",841.303866836463,21.3930348258706,39.7350993377483
"399",920.464411646301,20.3980099502488,39.7350993377483
"400",890.672008489563,12.9353233830846,27.1523178807947
"401",826.095745567814,17.4129353233831,33.112582781457
"402",983.322740142622,33.3333333333333,30.4635761589404
"403",800.182912520443,23.3830845771144,26.4900662251656
"404",928.847025515266,23.8805970149254,42.3841059602649
"405",1117.10950857968,23.3830845771144,35.7615894039735
"406",840.068388146205,18.9054726368159,23.1788079470199
"407",829.860485533063,25.8706467661692,50.3311258278146
"408",904.818781799402,33.8308457711443,63.5761589403973
"409",940.760467931498,31.3432835820896,74.8344370860927
"410",787.995140211892,24.3781094527363,70.1986754966887
"411",952.415097352222,34.3283582089552,47.0198675496689
"412",974.018980890069,28.8557213930348,64.9006622516556
"413",874.152970327146,20.3980099502488,35.7615894039735
"414",1114.92288919376,39.3034825870647,97.3509933774834
"415",1016.35137724111,27.363184079602,50.3311258278146
"416",819.857527767725,25.8706467661692,74.1721854304636
"417",912.177103742369,30.3482587064677,44.3708609271523
"418",870.293663284105,34.8258706467662,50.9933774834437
"419",878.108874658942,32.8358208955224,79.4701986754967
"420",850.058368480288,17.4129353233831,53.6423841059603
"421",912.11968297295,22.8855721393035,33.7748344370861
"422",914.418042242279,23.8805970149254,60.9271523178808
"423",809.500347507728,20.3980099502488,31.7880794701987
"424",907.025618367334,30.8457711442786,24.5033112582781
"425",991.168993769027,40.7960199004975,88.0794701986755
"426",979.99671068637,35.3233830845771,56.2913907284768
"427",897.018666139279,31.8407960199005,42.3841059602649
"428",949.634889170727,30.8457711442786,39.0728476821192
"429",920.744029897041,33.8308457711443,47.682119205298
"430",909.149883583755,15.9203980099502,27.1523178807947
"431",947.052865448785,24.8756218905473,37.7483443708609
"432",799.108147327572,33.3333333333333,69.5364238410596
"433",850.489165965283,21.8905472636816,54.3046357615894
"434",955.080697395296,38.8059701492537,90.728476821192
"435",870.909088612848,27.8606965174129,39.0728476821192
"436",969.886484775578,34.8258706467662,51.6556291390729
"437",1006.29301007008,32.8358208955224,29.8013245033113
"438",798.482748196633,32.8358208955224,69.5364238410596
"439",926.193405505952,22.3880597014925,17.2185430463576
"440",872.817783567183,28.3582089552239,55.6291390728477
"441",881.762291892012,15.9203980099502,34.4370860927152
"442",822.730528550565,19.4029850746269,21.8543046357616
"443",851.293327796458,20.8955223880597,52.9801324503311
"444",846.838682045034,22.3880597014925,51.6556291390729
"445",984.506211252376,36.318407960199,88.7417218543046
"446",844.733799210986,20.3980099502488,45.0331125827815
"447",941.773089557213,30.8457711442786,45.0331125827815
"448",881.652093843077,32.8358208955224,84.7682119205298
"449",1000.07442838787,35.3233830845771,91.3907284768212
"450",921.789277582036,30.3482587064677,62.9139072847682
"451",783.976188460664,21.8905472636816,19.205298013245
"452",1055.05876822509,24.8756218905473,23.841059602649
"453",800.59383228194,23.3830845771144,26.4900662251656
"454",937.340284249516,31.8407960199005,69.5364238410596
"455",838.702308044592,32.3383084577114,41.0596026490066
"456",799.974882306651,23.3830845771144,27.1523178807947
"457",833.284395464956,20.8955223880597,20.5298013245033
"458",873.683656953157,14.9253731343284,29.1390728476821
"459",860.059406626961,29.3532338308458,45.6953642384106
"460",1304.06919198969,31.8407960199005,38.4105960264901
"461",870.080103129414,20.8955223880597,27.8145695364238
"462",836.790821720644,28.3582089552239,78.1456953642384
"463",885.645138733208,27.363184079602,68.2119205298013
"464",899.036439681654,24.8756218905473,41.7218543046358
"465",903.73101512983,28.3582089552239,74.8344370860927
"466",879.177575673272,16.9154228855721,35.7615894039735
"467",977.213450492061,20.3980099502488,17.8807947019868
"468",900.288138218973,17.4129353233831,21.8543046357616
"469",857.532148892191,31.8407960199005,82.7814569536424
"470",900.807630631377,25.8706467661692,30.4635761589404
"471",796.875727931486,18.9054726368159,31.1258278145695
"472",841.900162409027,26.865671641791,34.4370860927152
"473",935.406157371213,23.8805970149254,40.3973509933775
"474",945.176553424664,37.3134328358209,67.5496688741722
"475",725.061857356917,14.9253731343284,40.3973509933775
"476",1349.02874763042,35.8208955223881,33.7748344370861
"477",898.355993477888,22.3880597014925,16.5562913907285
"478",944.574484390705,30.3482587064677,41.7218543046358
"479",887.449897428371,24.8756218905473,39.7350993377483
"480",823.555771161218,35.8208955223881,88.0794701986755
"481",727.054313883234,14.4278606965174,30.4635761589404
"482",908.908410815868,22.3880597014925,38.4105960264901
"483",746.194765614601,12.9353233830846,23.1788079470199
"484",909.437426392639,20.3980099502488,64.9006622516556
"485",886.570664854638,35.3233830845771,69.5364238410596
"486",810.997537528287,17.4129353233831,21.8543046357616
"487",909.90438364458,24.3781094527363,53.6423841059603
"488",878.036752327951,28.3582089552239,56.953642384106
"489",844.165256410355,15.4228855721393,36.4238410596027
"490",889.516861879082,31.8407960199005,39.0728476821192
"491",987.499601939396,28.3582089552239,61.5894039735099
"492",880.30846263699,26.3681592039801,54.9668874172185
"493",951.026966483628,22.3880597014925,18.5430463576159
"494",1040.97538657213,40.7960199004975,61.5894039735099
"495",882.440807525679,26.865671641791,25.8278145695364
"496",876.220059238876,20.3980099502488,35.0993377483444
"497",988.23978153984,27.363184079602,20.5298013245033
"498",1024.72279132402,27.8606965174129,37.7483443708609
"499",775.394902572594,20.3980099502488,25.1655629139073
"500",766.057247466052,17.910447761194,26.4900662251656
"501",713.479486831935,11.9402985074627,29.1390728476821
"502",932.096867776111,34.3283582089552,81.4569536423841
"503",935.406157371213,23.8805970149254,40.3973509933775
"504",890.547463345004,28.8557213930348,41.7218543046358
"505",838.318864050664,25.3731343283582,52.9801324503311
"506",942.361584490727,30.3482587064677,69.5364238410596
"507",901.288341936247,27.363184079602,62.9139072847682
"508",905.07105320518,24.3781094527363,52.317880794702
"509",890.033415525026,21.8905472636816,17.8807947019868
"510",816.449187593235,17.4129353233831,26.4900662251656
"511",785.844752734612,22.3880597014925,27.1523178807947
"512",782.864171045456,18.407960199005,49.0066225165563
"513",753.540815141132,12.9353233830846,31.1258278145695
"514",891.531342001418,22.8855721393035,47.0198675496689
"515",801.089595280412,23.3830845771144,27.1523178807947
"516",810.010179068011,13.9303482587065,31.1258278145695
"517",821.828658412463,19.4029850746269,48.3443708609271
"518",1044.70543780777,37.8109452736318,98.6754966887417
"519",924.843179785366,23.8805970149254,18.5430463576159
"520",887.675185365734,15.4228855721393,23.1788079470199
"521",841.173119325934,29.8507462686567,65.5629139072848
"522",881.110709010799,17.910447761194,22.5165562913907
"523",797.670413944648,23.8805970149254,27.1523178807947
"524",739.040202769032,15.4228855721393,30.4635761589404
"525",787.178747652297,19.4029850746269,16.5562913907285
"526",903.185097639671,36.318407960199,87.4172185430464
"527",864.301357704766,21.3930348258706,28.476821192053
"528",850.699566836919,21.8905472636816,26.4900662251656
"529",946.492145620266,35.3233830845771,80.794701986755
"530",799.759569399181,16.9154228855721,23.1788079470199
"531",808.069895909503,15.9203980099502,37.7483443708609
"532",857.624160162175,28.8557213930348,38.4105960264901
